decimalLatitude,decimalLongitude,year,stateProvince
-30.569244,149.12542,2021.0,New South Wales
-33.8435,149.22904,2014.0,New South Wales
-30.56688,149.255674,2016.0,New South Wales
-34.264011,150.227183,2023.0,New South Wales
-33.118405,147.359234,2025.0,New South Wales
-33.327,151.436779,,New South Wales
-35.661194,150.235736,2020.0,New South Wales
-31.148277,150.049815,2023.0,New South Wales
-30.449963,149.247536,2017.0,New South Wales
-33.49243,149.7604,2013.0,New South Wales
-33.19922,151.58958,2014.0,New South Wales
-34.33847,150.201217,2003.0,New South Wales
-28.688993,153.319031,,New South Wales
-31.055717,150.479596,,New South Wales
-33.591255,150.204318,2024.0,New South Wales
-30.636452,149.21108,2017.0,New South Wales
-28.242531,153.506,2021.0,New South Wales
-31.94519,150.78709,2012.0,New South Wales
-33.340276,151.415911,2025.0,New South Wales
-33.842,149.2252,2012.0,New South Wales
-31.44018,151.47775,2013.0,New South Wales
-31.44018,151.47775,2013.0,New South Wales
-36.705914,149.773456,,New South Wales
-34.496963,150.709001,2014.0,New South Wales
-36.657987,149.773274,,New South Wales
-31.93261,148.131409,2011.0,New South Wales
-30.247968,153.139422,2022.0,New South Wales
-36.244016,149.087009,,New South Wales
-34.714144,150.737032,2024.0,New South Wales
-34.703142,150.732389,2020.0,New South Wales
-35.156303,149.856441,2014.0,New South Wales
-33.842,149.2252,2014.0,New South Wales
-32.386755,151.547894,,New South Wales
-30.36985,152.30007,2013.0,New South Wales
-33.761604,151.28542,2016.0,New South Wales
-33.523307,150.150678,,New South Wales
-33.811388,151.184192,2020.0,New South Wales
-36.55988,148.26448,2013.0,New South Wales
-33.684209,150.750789,2024.0,New South Wales
-33.392637,150.224148,2010.0,New South Wales
-32.62522,149.56793,2012.0,New South Wales
-33.9318,150.63498,2015.0,New South Wales
-33.752726,151.014348,2018.0,New South Wales
-30.756897,150.225805,2023.0,New South Wales
-31.316729,149.700173,,New South Wales
-36.55988,148.26448,2014.0,New South Wales
-33.659405,151.283452,2025.0,New South Wales
-33.828116,151.127202,2021.0,New South Wales
-33.950783,151.022696,2026.0,New South Wales
-31.07331,151.42688,2012.0,New South Wales
-36.512821,148.779913,,New South Wales
-35.87105,148.15631,2014.0,New South Wales
-36.888669,149.899183,,New South Wales
-33.49243,149.7604,2013.0,New South Wales
-35.56359,147.84932,2013.0,New South Wales
-34.690353,150.701817,2017.0,New South Wales
-35.36342,149.26645,2016.0,New South Wales
-36.842262,149.905821,,New South Wales
-33.697253,150.960903,2018.0,New South Wales
-36.050844,149.201005,,New South Wales
-36.55984,148.27007,2015.0,New South Wales
-33.17948,149.1493,2014.0,New South Wales
-34.439399,150.530843,2014.0,New South Wales
-36.715745,149.443038,2023.0,New South Wales
-32.62522,149.56793,2012.0,New South Wales
-35.66639,146.80138,2013.0,New South Wales
-33.49228,149.76563,2013.0,New South Wales
-34.997816,149.919243,2020.0,New South Wales
-34.030193,145.103946,2004.0,New South Wales
-32.43496,151.433952,,New South Wales
-34.42571,150.607698,2014.0,New South Wales
-32.828484,151.613668,,New South Wales
-31.892212,152.298487,,New South Wales
-29.825,151.12848,2012.0,New South Wales
-31.61171,152.41547,2014.0,New South Wales
-35.18122,148.24567,2012.0,New South Wales
-34.734814,150.501391,2019.0,New South Wales
-33.367492,151.38289,2024.0,New South Wales
-34.51154,148.02838,2012.0,New South Wales
-33.860765,151.185354,2025.0,New South Wales
-35.73825,147.97008,2012.0,New South Wales
-31.945759,152.416246,2024.0,New South Wales
-33.683908,150.753821,,New South Wales
-31.154966,152.369877,2010.0,New South Wales
-36.55988,148.26448,2013.0,New South Wales
-36.598231,149.375754,2018.0,New South Wales
-32.261003,152.440546,,New South Wales
-33.697797,150.255485,2021.0,New South Wales
-35.551562,150.348823,2021.0,New South Wales
-34.225213,142.697633,2022.0,New South Wales
-29.17946,151.01701,2014.0,New South Wales
-33.961793,151.253578,2018.0,New South Wales
-33.689353,151.302981,2017.0,New South Wales
-34.996856,149.919018,2019.0,New South Wales
-34.671832,150.656171,2019.0,New South Wales
-33.741512,151.25145,2015.0,New South Wales
-34.26424,150.227056,2024.0,New South Wales
-36.61236,148.253897,2014.0,New South Wales
-35.370435,149.636695,2013.0,New South Wales
-33.75264,151.187325,2021.0,New South Wales
-35.978518,150.094812,2021.0,New South Wales
-36.812514,149.796438,2016.0,New South Wales
-34.621626,150.658096,2019.0,New South Wales
-34.176213,142.493598,2017.0,New South Wales
-31.2699,152.79339,2014.0,New South Wales
-30.589762,149.177629,2022.0,New South Wales
-34.386126,150.369546,2015.0,New South Wales
-33.769613,151.244163,2019.0,New South Wales
-34.543477,142.410451,1991.0,New South Wales
-31.43583,151.47704,2013.0,New South Wales
-33.074958,151.093847,2025.0,New South Wales
-29.643206,152.95497,,New South Wales
-35.122561,147.33835,,New South Wales
-34.244988,150.637949,,New South Wales
-33.340185,151.415942,2025.0,New South Wales
-33.652646,151.284116,2024.0,New South Wales
-30.475668,150.226855,2023.0,New South Wales
-30.549076,149.512454,1982.0,New South Wales
-36.613784,148.251784,2013.0,New South Wales
-33.074614,151.601554,2017.0,New South Wales
-32.013414,150.270345,2018.0,New South Wales
-34.050824,149.652177,2022.0,New South Wales
-35.73825,147.97008,2012.0,New South Wales
-32.43167,150.4685,2012.0,New South Wales
-34.18317,142.671716,2017.0,New South Wales
-34.191368,142.567815,2017.0,New South Wales
-33.70484,150.986981,2024.0,New South Wales
-31.201726,152.336867,2021.0,New South Wales
-35.73825,147.97008,2012.0,New South Wales
-33.91797,151.239364,,New South Wales
-34.191368,142.567815,2017.0,New South Wales
-33.898079,151.029877,2019.0,New South Wales
-33.413889,149.914281,,New South Wales
-31.981146,150.244944,2020.0,New South Wales
-35.87105,148.15631,2014.0,New South Wales
-34.69904,150.635231,2018.0,New South Wales
-34.713405,150.630324,2019.0,New South Wales
-33.49243,149.7604,2013.0,New South Wales
-31.44018,151.47775,2013.0,New South Wales
-33.724215,150.302123,2019.0,New South Wales
-33.026192,148.869506,,New South Wales
-33.722062,151.069984,2021.0,New South Wales
-37.105664,149.737765,,New South Wales
-33.995993,151.131256,2020.0,New South Wales
-35.903068,147.760454,2022.0,New South Wales
-30.09262,151.25977,2020.0,New South Wales
-33.015351,150.02195,2024.0,New South Wales
-33.715449,150.298909,2020.0,New South Wales
-30.57343,151.00588,2012.0,New South Wales
-35.953596,148.481566,1980.0,New South Wales
-36.57712,149.762882,1996.0,New South Wales
-34.37202,150.51215,2012.0,New South Wales
-30.507964,152.409267,2010.0,New South Wales
-36.613784,148.251784,2014.0,New South Wales
-30.521307,149.280586,2017.0,New South Wales
-33.714148,150.728452,2018.0,New South Wales
-35.74272,147.97024,2014.0,New South Wales
-33.95,141.27,1968.0,New South Wales
-33.74541,150.69362,2017.0,New South Wales
-30.390534,152.884227,,New South Wales
-31.07285,151.43226,2012.0,New South Wales
-34.436418,150.517646,2014.0,New South Wales
-37.071067,149.329747,2024.0,New South Wales
-34.098294,150.825386,2017.0,New South Wales
-34.496963,150.709001,2014.0,New South Wales
-32.7443,151.2395,2017.0,New South Wales
-35.838069,147.75797,,New South Wales
-35.797138,148.646414,2018.0,New South Wales
-33.739971,150.376726,2025.0,New South Wales
-34.996856,149.919018,2015.0,New South Wales
-34.11442,151.12576,2013.0,New South Wales
-33.716459,150.932982,2024.0,New South Wales
-35.88295,147.88309,2013.0,New South Wales
-33.870887,151.272588,2020.0,New South Wales
-31.7073,150.03775,2014.0,New South Wales
-33.93185,150.63518,2013.0,New South Wales
-34.11377,151.13147,2015.0,New South Wales
-33.715667,150.298841,2020.0,New South Wales
-30.522758,149.202475,2018.0,New South Wales
-33.804581,151.146562,2024.0,New South Wales
-31.706231,152.286591,,New South Wales
-29.791871,152.940692,,New South Wales
-34.515236,150.658285,2023.0,New South Wales
-28.318393,153.45466,,New South Wales
-33.93526,151.213782,2011.0,New South Wales
-29.566086,152.762601,2022.0,New South Wales
-33.00441,151.72251,2013.0,New South Wales
-31.61171,152.41547,2014.0,New South Wales
-30.456785,153.036557,,New South Wales
-32.646356,151.97441,,New South Wales
-34.661026,150.570304,2018.0,New South Wales
-36.17846,149.0719,2017.0,New South Wales
-35.18121,148.25099,2012.0,New South Wales
-33.668121,151.156229,2015.0,New South Wales
-31.738628,152.643031,2019.0,New South Wales
-34.618753,150.542781,2022.0,New South Wales
-35.88295,147.88309,2013.0,New South Wales
-34.197751,142.581219,2017.0,New South Wales
-37.46709,149.963771,,New South Wales
-34.71911,150.667105,2017.0,New South Wales
-33.9318,150.63498,2015.0,New South Wales
-33.84147,151.075217,2021.0,New South Wales
-32.88,151.66217,2019.0,New South Wales
-33.824016,151.224605,2010.0,New South Wales
-30.37722,150.259125,2016.0,New South Wales
-34.175941,142.557915,2022.0,New South Wales
-33.978599,151.069393,2024.0,New South Wales
-30.59692,151.80533,2014.0,New South Wales
-33.98337,151.04485,2018.0,New South Wales
-34.491865,150.908463,,New South Wales
-33.722008,151.170769,2018.0,New South Wales
-28.459033,152.753906,2015.0,New South Wales
-35.92841,149.62366,2020.0,New South Wales
-36.55988,148.26448,2014.0,New South Wales
-29.359899,153.355493,1997.0,New South Wales
-34.197751,142.581219,2017.0,New South Wales
-33.800467,151.080454,2022.0,New South Wales
-32.890893,151.048216,2004.0,New South Wales
-33.1738,151.46646,2015.0,New South Wales
-36.35869,148.56188,2013.0,New South Wales
-33.416653,149.514821,,New South Wales
-31.847315,149.688941,,New South Wales
-30.74278,150.249433,2024.0,New South Wales
-36.23911,148.37052,2014.0,New South Wales
-32.238911,150.835083,2019.0,New South Wales
-33.512678,151.374973,,New South Wales
-33.8435,149.22904,2014.0,New South Wales
-35.842353,148.164024,,New South Wales
-32.762287,152.077634,2003.0,New South Wales
-35.769995,148.276973,2006.0,New South Wales
-33.538571,149.25398,,New South Wales
-33.53374,149.92874,2018.0,New South Wales
-30.417092,152.299838,1997.0,New South Wales
-33.8435,149.22904,2014.0,New South Wales
-33.70321,148.02659,,New South Wales
-31.44018,151.47775,2013.0,New South Wales
-33.694724,150.208279,2021.0,New South Wales
-29.679624,150.051972,,New South Wales
-33.842,149.2252,2014.0,New South Wales
-33.416723,150.218748,2021.0,New South Wales
-34.11442,151.12576,2013.0,New South Wales
-34.06545,150.603845,,New South Wales
-30.09675,151.25979,2014.0,New South Wales
-31.82562,150.18463,2014.0,New South Wales
-30.36985,152.30007,2013.0,New South Wales
-35.87105,148.15631,2014.0,New South Wales
-30.589762,149.177629,2022.0,New South Wales
-36.677427,148.249131,1999.0,New South Wales
-33.832073,151.196801,,New South Wales
-28.717279,153.002241,,New South Wales
-30.393579,149.570225,2012.0,New South Wales
-36.069147,148.228337,1968.0,New South Wales
-34.80854,150.02093,2013.0,New South Wales
-32.772352,147.406828,2016.0,New South Wales
-34.025658,150.603719,,New South Wales
-33.927008,151.149881,2016.0,New South Wales
-31.44018,151.47775,2012.0,New South Wales
-33.812271,150.657094,2017.0,New South Wales
-31.44018,151.47775,2013.0,New South Wales
-30.674371,150.110074,2023.0,New South Wales
-33.8435,149.22904,2014.0,New South Wales
-34.348845,150.117315,,New South Wales
-30.419609,150.340584,2024.0,New South Wales
-33.753892,151.042935,2019.0,New South Wales
-31.7073,150.03775,2014.0,New South Wales
-33.83625,149.99867,2013.0,New South Wales
-33.781004,151.256292,2023.0,New South Wales
-33.752466,151.203576,2015.0,New South Wales
-36.585835,149.375463,2017.0,New South Wales
-30.748837,144.920237,1995.0,New South Wales
-35.264151,149.601316,2018.0,New South Wales
-28.652112,153.397553,,New South Wales
-31.139533,150.138876,,New South Wales
-32.416339,150.056158,2024.0,New South Wales
-36.497973,149.379419,1991.0,New South Wales
-32.675998,152.092963,2020.0,New South Wales
-29.01617,152.69213,2013.0,New South Wales
-28.897768,153.477741,,New South Wales
-29.5497,151.68844,2014.0,New South Wales
-33.340151,151.416235,2025.0,New South Wales
-30.415689,150.461305,2024.0,New South Wales
-31.06895,151.427,2012.0,New South Wales
-33.693806,151.019202,2023.0,New South Wales
-33.338326,151.419447,2010.0,New South Wales
-31.07285,151.43226,2012.0,New South Wales
-36.324143,148.478526,1998.0,New South Wales
-34.071526,149.69177,2022.0,New South Wales
-34.114969,142.541881,2016.0,New South Wales
-35.721359,150.197225,2021.0,New South Wales
-31.43583,151.47704,2013.0,New South Wales
-28.537303,153.194942,,New South Wales
-34.021151,150.881984,2007.0,New South Wales
-34.711987,149.548451,2018.0,New South Wales
-33.822394,151.221766,2022.0,New South Wales
-31.44018,151.47775,2013.0,New South Wales
-33.926317,151.170607,2024.0,New South Wales
-33.80962,150.657804,2017.0,New South Wales
-33.998777,150.945864,2020.0,New South Wales
-34.545143,148.549843,,New South Wales
-33.340149,151.415963,2025.0,New South Wales
-33.931758,150.633658,2016.0,New South Wales
-34.253571,148.407066,,New South Wales
-37.363298,149.671633,2023.0,New South Wales
-34.405157,150.594034,2014.0,New South Wales
-34.283537,150.248936,2023.0,New South Wales
-33.726969,151.284428,2025.0,New South Wales
-30.373841,148.194883,2000.0,New South Wales
-31.82562,150.18463,2014.0,New South Wales
-31.745849,150.366024,,New South Wales
-35.72719,149.45448,2012.0,New South Wales
-35.027964,148.833254,2020.0,New South Wales
-34.429892,150.529709,2014.0,New South Wales
-33.715451,150.298906,2021.0,New South Wales
-34.039719,150.768529,2019.0,New South Wales
-32.88991,147.870141,,New South Wales
-28.75431,153.591837,,New South Wales
-33.923592,150.033177,2002.0,New South Wales
-33.600904,151.07781,2021.0,New South Wales
-32.43167,150.4685,2012.0,New South Wales
-33.8435,149.22904,2014.0,New South Wales
-34.73104,150.677617,2016.0,New South Wales
-35.148979,149.75049,,New South Wales
-30.595251,149.098995,2016.0,New South Wales
-33.361483,150.162546,2017.0,New South Wales
-35.72261,149.45981,2014.0,New South Wales
-35.87163,148.15979,2013.0,New South Wales
-33.714845,150.866858,2003.0,New South Wales
-30.592873,149.254857,2020.0,New South Wales
-33.49243,149.7604,2013.0,New South Wales
-33.369867,151.372758,2023.0,New South Wales
-35.67169,146.79619,2017.0,New South Wales
-34.060852,150.659281,2019.0,New South Wales
-34.166645,150.158788,2023.0,New South Wales
-34.667983,150.710761,2020.0,New South Wales
-31.07285,151.43226,2014.0,New South Wales
-33.080726,151.408226,,New South Wales
-33.646204,150.807076,2013.0,New South Wales
-35.87633,148.15427,2014.0,New South Wales
-34.099544,150.694092,,New South Wales
-34.460098,150.619429,2014.0,New South Wales
-33.6783,150.76508,2013.0,New South Wales
-34.504463,150.879931,,New South Wales
-32.291953,151.980032,2024.0,New South Wales
-34.274575,142.755431,2017.0,New South Wales
-33.290719,149.067135,2016.0,New South Wales
-34.996856,149.919018,2021.0,New South Wales
-34.621626,150.658096,2017.0,New South Wales
-33.242738,150.937348,,New South Wales
-33.444234,149.764392,2012.0,New South Wales
-31.07285,151.43226,2014.0,New South Wales
-33.80611,151.29472,,New South Wales
-34.219829,142.666498,2017.0,New South Wales
-33.685693,150.589638,,New South Wales
-33.119594,151.522797,,New South Wales
-36.535492,148.610588,,New South Wales
-29.17946,151.01701,2014.0,New South Wales
-32.5,145.6,1982.0,New South Wales
-33.83625,149.99867,2013.0,New South Wales
-30.543006,149.358219,2017.0,New South Wales
-29.326515,151.093817,,New South Wales
-33.405998,151.285907,2002.0,New South Wales
-36.36494,149.33226,2012.0,New South Wales
-33.191371,151.366585,,New South Wales
-33.745367,151.296456,2018.0,New South Wales
-33.942485,150.852057,2025.0,New South Wales
-30.33645,151.57825,2012.0,New South Wales
-33.794696,151.063449,2023.0,New South Wales
-30.500435,149.253793,2022.0,New South Wales
-33.373164,150.017813,,New South Wales
-33.589762,150.187233,2020.0,New South Wales
-35.676446,150.2527,2021.0,New South Wales
-36.769716,149.735058,,New South Wales
-32.997711,151.446391,,New South Wales
-34.997816,149.919243,2020.0,New South Wales
-33.715956,150.834798,2024.0,New South Wales
-29.890756,144.182595,1992.0,New South Wales
-34.011745,144.735771,2005.0,New South Wales
-35.085946,150.504089,2023.0,New South Wales
-33.499647,150.938326,2006.0,New South Wales
-34.060516,150.775532,2018.0,New South Wales
-33.842,149.2252,2014.0,New South Wales
-33.511408,151.37967,,New South Wales
-34.057311,149.724903,2022.0,New South Wales
-35.39254,148.32404,2014.0,New South Wales
-28.567373,153.446586,,New South Wales
-34.618753,150.542781,2017.0,New South Wales
-36.835545,149.686986,,New South Wales
-36.599197,149.377472,2017.0,New South Wales
-33.879117,151.173553,2025.0,New South Wales
-35.92841,149.62366,2018.0,New South Wales
-32.655991,151.305911,,New South Wales
-33.441667,150.621558,2023.0,New South Wales
-32.62522,149.56793,2012.0,New South Wales
-29.00141,151.20921,2012.0,New South Wales
-34.458777,145.610336,2024.0,New South Wales
-30.529675,150.110379,2023.0,New South Wales
-30.33163,151.58336,2014.0,New South Wales
-30.545738,149.207876,2020.0,New South Wales
-33.71255,150.307235,,New South Wales
-34.70867,150.45764,2012.0,New South Wales
-33.942029,150.85412,2026.0,New South Wales
-33.810005,151.300204,2023.0,New South Wales
-32.217816,152.310271,,New South Wales
-34.098642,150.825429,2019.0,New South Wales
-35.4005,148.43447,2014.0,New South Wales
-33.908131,151.261892,2024.0,New South Wales
-33.734656,150.392013,2024.0,New South Wales
-35.665304,148.677562,2025.0,New South Wales
-32.152305,151.961656,2021.0,New South Wales
-35.74266,147.96471,2013.0,New South Wales
-32.429942,151.051309,,New South Wales
-31.7073,150.03775,2013.0,New South Wales
-32.034174,149.340087,2025.0,New South Wales
-34.395904,150.637324,2016.0,New South Wales
-30.455135,149.200829,2021.0,New South Wales
-34.122173,150.81216,2021.0,New South Wales
-36.55988,148.26448,2013.0,New South Wales
-33.969274,151.113424,2015.0,New South Wales
-30.519293,149.384731,2017.0,New South Wales
-31.09275,150.93203,2016.0,New South Wales
-35.032755,150.303426,2017.0,New South Wales
-34.11442,151.12576,2020.0,New South Wales
-33.960598,151.045829,2024.0,New South Wales
-33.960563,150.675256,,New South Wales
-35.88748,147.8831,2013.0,New South Wales
-30.286256,150.860431,2023.0,New South Wales
-30.509723,149.408227,2021.0,New South Wales
-34.680718,150.789135,2024.0,New South Wales
-33.813011,151.299701,2020.0,New South Wales
-33.779056,151.265798,,New South Wales
-30.710994,150.221344,2024.0,New South Wales
-34.429892,150.529709,2014.0,New South Wales
-34.015029,150.848661,2022.0,New South Wales
-34.201959,142.596441,2022.0,New South Wales
-32.801896,151.727775,2008.0,New South Wales
-34.247094,149.932076,2002.0,New South Wales
-37.230142,149.928199,2007.0,New South Wales
-30.407971,150.2634,2024.0,New South Wales
-34.70735,150.45947,2019.0,New South Wales
-30.725896,152.985678,,New South Wales
-29.35801,151.91101,2014.0,New South Wales
-35.88755,147.8777,2014.0,New South Wales
-36.55988,148.26448,2013.0,New South Wales
-30.33197,151.57815,2019.0,New South Wales
-34.429892,150.529709,2014.0,New South Wales
-33.99271,151.01028,2020.0,New South Wales
-32.728109,151.496704,2023.0,New South Wales
-30.36985,152.30007,2013.0,New South Wales
-31.61171,152.41547,2012.0,New South Wales
-35.948189,149.293861,2003.0,New South Wales
-35.73825,147.97008,2012.0,New South Wales
-29.23068,149.487052,,New South Wales
-30.476714,149.253426,2022.0,New South Wales
-33.426598,149.052198,,New South Wales
-33.661363,150.255718,2020.0,New South Wales
-34.230502,142.796193,2017.0,New South Wales
-33.001014,151.593229,,New South Wales
-35.73825,147.97008,2012.0,New South Wales
-30.57343,151.00588,2012.0,New South Wales
-29.17946,151.01701,2014.0,New South Wales
-30.642613,149.182945,2019.0,New South Wales
-34.260905,142.72966,2016.0,New South Wales
-34.624409,150.665478,2016.0,New South Wales
-32.897331,151.673165,2010.0,New South Wales
-34.661026,150.570304,2022.0,New South Wales
-34.02564,150.879961,2015.0,New South Wales
-33.6805,151.0992,2021.0,New South Wales
-33.898581,151.194239,2022.0,New South Wales
-33.400441,151.436482,2021.0,New South Wales
-33.75082,150.992961,2023.0,New South Wales
-34.682432,150.680122,2022.0,New South Wales
-30.406334,150.24991,2022.0,New South Wales
-30.64195,152.98288,2014.0,New South Wales
-34.687559,150.512036,2021.0,New South Wales
-33.763385,151.060679,2019.0,New South Wales
-35.18569,148.25111,2017.0,New South Wales
-34.101137,150.804511,2020.0,New South Wales
-33.379674,150.210172,2021.0,New South Wales
-31.44018,151.47775,2013.0,New South Wales
-33.822967,151.223562,2025.0,New South Wales
-33.400233,151.432405,2025.0,New South Wales
-36.640854,149.973624,,New South Wales
-33.367478,151.382876,2024.0,New South Wales
-31.2829,152.82489,2024.0,New South Wales
-33.432652,142.600406,2006.0,New South Wales
-30.601198,149.229293,2020.0,New South Wales
-29.18385,151.01728,2014.0,New South Wales
-30.589038,149.230399,2017.0,New South Wales
-35.74266,147.96471,2012.0,New South Wales
-30.724317,151.024031,,New South Wales
-32.58868,151.795235,,New South Wales
-34.03683,149.713352,2022.0,New South Wales
-33.348223,151.414409,2022.0,New South Wales
-32.925832,151.696694,2005.0,New South Wales
-34.505163,150.706414,2014.0,New South Wales
-34.505163,150.706414,2014.0,New South Wales
-30.406334,150.24991,2023.0,New South Wales
-34.9002,148.826686,2021.0,New South Wales
-35.966967,146.928361,2022.0,New South Wales
-31.482888,151.114451,,New South Wales
-34.459497,150.728965,2016.0,New South Wales
-33.741133,151.046813,2022.0,New South Wales
-36.653168,149.708557,1991.0,New South Wales
-30.595251,149.098995,2016.0,New South Wales
-34.73198,149.713944,2012.0,New South Wales
-36.595,149.48299,1980.0,New South Wales
-33.398796,151.45537,2021.0,New South Wales
-36.778204,149.757765,,New South Wales
-35.527129,149.792606,,New South Wales
-35.548547,150.293321,2020.0,New South Wales
-33.93116,150.63878,2012.0,New South Wales
-36.115293,149.471278,2020.0,New South Wales
-30.633588,150.006362,2024.0,New South Wales
-34.764538,150.602723,,New South Wales
-33.65883,150.038362,2019.0,New South Wales
-34.916758,150.647534,2025.0,New South Wales
-35.87633,148.15427,2014.0,New South Wales
-34.237194,142.691576,2017.0,New South Wales
-28.88515,151.02449,2012.0,New South Wales
-31.43583,151.47704,2013.0,New South Wales
-33.706228,151.283347,2021.0,New South Wales
-34.415692,150.566493,2014.0,New South Wales
-33.97755,151.10557,2019.0,New South Wales
-34.152008,142.559481,2017.0,New South Wales
-33.37383,151.341817,2015.0,New South Wales
-33.771075,150.980848,2020.0,New South Wales
-36.55988,148.26448,2013.0,New South Wales
-33.807373,150.894516,2011.0,New South Wales
-34.477456,150.413557,,New South Wales
-33.65935,151.150388,2015.0,New South Wales
-32.654354,152.148583,,New South Wales
-32.813882,151.512744,,New South Wales
-29.852314,149.738677,,New South Wales
-35.88755,147.8777,2014.0,New South Wales
-30.59692,151.80533,2014.0,New South Wales
-35.780886,148.230214,2005.0,New South Wales
-32.738084,151.530769,,New South Wales
-34.718735,150.641005,,New South Wales
-33.314485,146.394237,2000.0,New South Wales
-35.306166,148.210198,2024.0,New South Wales
-34.721948,146.459473,,New South Wales
-32.34973,150.10235,2014.0,New South Wales
-33.702625,151.283268,2020.0,New South Wales
-33.668121,151.156229,2015.0,New South Wales
-28.839732,153.195061,,New South Wales
-34.284216,142.680434,2022.0,New South Wales
-35.992865,148.45732,2018.0,New South Wales
-34.044714,150.615364,2006.0,New South Wales
-33.712062,150.362822,2021.0,New South Wales
-33.53374,149.92874,2012.0,New South Wales
-33.340141,151.415822,2024.0,New South Wales
-34.247272,142.500891,2017.0,New South Wales
-33.662019,151.293954,,New South Wales
-30.33645,151.57825,2012.0,New South Wales
-30.36985,152.30007,2013.0,New South Wales
-29.82941,151.13373,2012.0,New South Wales
-36.613784,148.251784,2013.0,New South Wales
-33.726097,150.928048,2021.0,New South Wales
-30.64856,149.881691,2023.0,New South Wales
-33.778302,151.100821,2023.0,New South Wales
-36.248587,148.538673,2018.0,New South Wales
-34.058578,150.774553,2022.0,New South Wales
-34.829898,148.565004,,New South Wales
-32.652501,151.151006,2019.0,New South Wales
-34.001443,151.136169,2015.0,New South Wales
-35.18128,149.274516,1991.0,New South Wales
-35.457173,149.806288,,New South Wales
-36.55988,148.26448,2014.0,New South Wales
-36.55988,148.26448,2013.0,New South Wales
-32.62522,149.56793,2012.0,New South Wales
-32.168526,146.955969,2023.0,New South Wales
-29.17928,151.02225,2013.0,New South Wales
-33.826425,151.060011,2015.0,New South Wales
-34.079487,151.169923,2018.0,New South Wales
-33.758932,151.06922,2018.0,New South Wales
-36.598231,149.375754,2017.0,New South Wales
-30.337772,150.27191,2023.0,New South Wales
-30.406334,150.24991,2023.0,New South Wales
-33.604826,151.000729,2015.0,New South Wales
-34.433734,150.797643,,New South Wales
-35.394942,150.441666,2024.0,New South Wales
-33.424833,149.397224,,New South Wales
-34.80854,150.02093,2016.0,New South Wales
-33.126223,151.579843,2004.0,New South Wales
-30.56688,149.255674,2016.0,New South Wales
-30.09675,151.25979,2018.0,New South Wales
-34.436418,150.517646,2014.0,New South Wales
-31.06871,151.43216,2012.0,New South Wales
-31.9723,150.23674,2022.0,New South Wales
-33.49243,149.7604,2013.0,New South Wales
-32.771769,149.420582,,New South Wales
-33.835061,151.096344,2015.0,New South Wales
-33.616674,151.057527,2019.0,New South Wales
-33.67383,150.76495,2012.0,New South Wales
-33.825721,150.930948,2015.0,New South Wales
-31.82105,150.18431,2014.0,New South Wales
-30.079042,152.36812,2004.0,New South Wales
-35.18121,148.25099,2018.0,New South Wales
-34.386556,150.37932,2024.0,New South Wales
-36.55988,148.26448,2013.0,New South Wales
-35.4005,148.43447,2014.0,New South Wales
-30.264468,150.832263,2023.0,New South Wales
-36.938959,149.819684,1990.0,New South Wales
-31.82076,150.18965,2014.0,New South Wales
-34.181863,145.596236,2002.0,New South Wales
-33.648922,150.778427,2017.0,New South Wales
-29.892945,151.208385,,New South Wales
-34.828854,150.533903,,New South Wales
-33.8435,149.22904,2015.0,New South Wales
-36.35869,148.56188,2013.0,New South Wales
-33.669334,150.675102,,New South Wales
-30.127348,146.265849,1998.0,New South Wales
-32.213057,152.542862,,New South Wales
-28.88515,151.02449,2014.0,New South Wales
-34.618753,150.542781,2020.0,New South Wales
-33.408086,150.211751,2009.0,New South Wales
-33.773381,150.919849,,New South Wales
-30.388185,150.23477,2024.0,New South Wales
-36.474895,149.863633,2025.0,New South Wales
-32.454034,150.876683,2022.0,New South Wales
-30.83076,148.426336,2001.0,New South Wales
-33.494382,150.698409,2024.0,New South Wales
-32.492878,151.50899,,New South Wales
-30.286256,150.860431,2023.0,New South Wales
-33.466335,150.585473,2025.0,New South Wales
-33.650783,150.807256,2013.0,New South Wales
-28.609281,153.101072,,New South Wales
-34.013961,151.077334,2023.0,New South Wales
-34.511883,150.533707,2024.0,New South Wales
-33.980076,151.13701,2019.0,New South Wales
-35.926254,147.535532,2022.0,New South Wales
-35.88755,147.8777,2014.0,New South Wales
-34.496963,150.709001,2014.0,New South Wales
-36.55988,148.26448,2013.0,New South Wales
-33.826834,150.868018,2015.0,New South Wales
-31.06895,151.427,2012.0,New South Wales
-31.43583,151.47704,2013.0,New South Wales
-33.988757,151.016867,2012.0,New South Wales
-34.342387,150.72883,2007.0,New South Wales
-30.63508,149.232401,2020.0,New South Wales
-28.758295,153.241996,,New South Wales
-33.97355,146.083558,2024.0,New South Wales
-33.810209,150.655494,2019.0,New South Wales
-34.996856,149.919018,2017.0,New South Wales
-28.737773,153.467748,,New South Wales
-31.94519,150.78709,2012.0,New South Wales
-31.43583,151.47704,2013.0,New South Wales
-31.07285,151.43226,2012.0,New South Wales
-35.56808,147.85491,2014.0,New South Wales
-36.584681,149.373696,2017.0,New South Wales
-33.749921,151.141592,2025.0,New South Wales
-33.684209,150.750789,2024.0,New South Wales
-34.693472,148.025397,2006.0,New South Wales
-33.679833,150.036009,2012.0,New South Wales
-33.689913,150.138008,2024.0,New South Wales
-35.73825,147.97008,2012.0,New South Wales
