decimalLatitude,decimalLongitude,year,stateProvince
-35.89493,148.52552,2017.0,New South Wales
-35.852999,147.45814,2022.0,New South Wales
-33.96233,150.87212,2014.0,New South Wales
-33.810877,151.299268,2022.0,New South Wales
-32.191879,149.786804,2013.0,New South Wales
-33.305667,143.280833,2019.0,New South Wales
-33.798513,150.667706,2003.0,New South Wales
-34.065818,150.770188,2018.0,New South Wales
-33.768797,142.909613,2021.0,New South Wales
-33.55,150.91667,,New South Wales
-33.255529,143.176344,2019.0,New South Wales
-34.196105,142.951575,1996.0,New South Wales
-31.7073,150.03775,2012.0,New South Wales
-33.810267,151.298816,2016.0,New South Wales
-33.261582,143.25226,2019.0,New South Wales
-34.174579,142.542184,2017.0,New South Wales
-33.749169,151.159451,2025.0,New South Wales
-33.744576,151.155098,2022.0,New South Wales
-33.810269,151.298999,2017.0,New South Wales
-33.761208,143.00139,2020.0,New South Wales
-34.121021,150.721534,2018.0,New South Wales
-33.810005,151.300204,2023.0,New South Wales
-33.700648,150.972599,2003.0,New South Wales
-33.80477,151.2911,2019.0,New South Wales
-32.377087,149.874154,2015.0,New South Wales
-33.27765,143.177345,2019.0,New South Wales
-35.635964,148.652444,2024.0,New South Wales
-33.071233,151.457989,2014.0,New South Wales
-33.809956,151.299859,2021.0,New South Wales
-33.61534,151.134286,2022.0,New South Wales
-33.255875,143.254691,2019.0,New South Wales
-33.81271,151.04095,2019.0,New South Wales
-32.04372,149.9432,2014.0,New South Wales
-36.23911,148.37052,2014.0,New South Wales
-33.175926,151.472534,2018.0,New South Wales
-33.809956,151.299859,2021.0,New South Wales
-29.397267,153.350482,2017.0,New South Wales
-33.759335,143.00179,2020.0,New South Wales
-33.18402,149.14931,2021.0,New South Wales
-34.318255,150.922226,2024.0,New South Wales
-32.476509,145.504469,2021.0,New South Wales
-29.793547,152.908992,2000.0,New South Wales
-37.079133,149.277352,2002.0,New South Wales
-33.975773,150.965792,2011.0,New South Wales
-32.670406,152.173062,2025.0,New South Wales
-33.379674,150.210172,2017.0,New South Wales
-33.81078,151.302075,2025.0,New South Wales
-33.747002,151.159181,2025.0,New South Wales
-33.805051,151.170611,2025.0,New South Wales
-36.23694,148.248,2014.0,New South Wales
-32.194604,149.681311,2012.0,New South Wales
-33.389897,143.243807,2019.0,New South Wales
-35.87508,148.627421,1997.0,New South Wales
