decimalLatitude,decimalLongitude,year,stateProvince
-28.8158,153.304,2020.0,New South Wales
-30.154699,153.020714,2025.0,New South Wales
-28.243562,153.566806,1998.0,New South Wales
-28.165494,153.50437,2008.0,New South Wales
-28.726708,153.587435,,New South Wales
-28.392097,153.113375,2011.0,New South Wales
-29.390865,153.227395,2009.0,New South Wales
-29.533106,153.297614,,New South Wales
-29.44262,153.245216,2020.0,New South Wales
-28.305663,153.519858,,New South Wales
-31.457491,152.880053,,New South Wales
-28.389343,153.323395,2018.0,New South Wales
-29.152342,153.230426,2018.0,New South Wales
-29.451415,153.208689,2021.0,New South Wales
-28.310349,153.5692,1994.0,New South Wales
-28.633875,153.598311,2023.0,New South Wales
-28.458689,153.180894,2024.0,New South Wales
-28.4608,152.888,2018.0,New South Wales
-29.32329,153.2363,2015.0,New South Wales
-28.63774,153.629275,1994.0,New South Wales
-28.525762,153.392794,,New South Wales
-28.821053,153.460609,,New South Wales
-29.359594,153.282394,2017.0,New South Wales
-28.786551,153.134623,,New South Wales
-28.303979,153.301948,,New South Wales
-28.629129,153.423727,,New South Wales
-28.436571,153.142455,2006.0,New South Wales
-28.3,153.3,2020.0,New South Wales
-28.656538,153.357925,2008.0,New South Wales
-28.649732,153.359482,,New South Wales
-34.02833,151.12805,2012.0,New South Wales
-29.466301,153.228675,2009.0,New South Wales
-29.478571,153.35931,2009.0,New South Wales
-28.823425,153.585217,2009.0,New South Wales
-29.47806,153.347373,2022.0,New South Wales
-33.825,151.04277,2019.0,New South Wales
-28.588573,153.516491,2001.0,New South Wales
-28.577516,153.464892,,New South Wales
-32.995573,151.654522,2012.0,New South Wales
-28.783333,153.6,1976.0,New South Wales
-28.402242,153.423347,2025.0,New South Wales
-28.238086,153.553408,,New South Wales
-28.840295,153.558544,2019.0,New South Wales
-28.374694,153.101415,2010.0,New South Wales
-29.730273,152.941213,2022.0,New South Wales
-28.691636,153.312768,2026.0,New South Wales
-34.026373,151.122929,2009.0,New South Wales
-28.424065,153.317849,,New South Wales
-28.529213,153.188756,,New South Wales
-28.2182,153.534,2018.0,New South Wales
-28.635263,153.593492,2026.0,New South Wales
-28.32846,153.3941,2013.0,New South Wales
-28.445234,153.145224,2006.0,New South Wales
-28.462307,153.354964,2023.0,New South Wales
-28.589801,153.558921,2023.0,New South Wales
-28.352821,153.254127,1994.0,New South Wales
-28.725875,153.275011,,New South Wales
-28.76942,153.33844,2021.0,New South Wales
-28.41224,153.0285,2015.0,New South Wales
-28.730963,153.542543,2016.0,New South Wales
-29.484888,153.359538,2009.0,New South Wales
-28.48487,153.16858,2026.0,New South Wales
-28.447329,153.144594,2007.0,New South Wales
-28.358315,153.20822,1994.0,New South Wales
-28.829738,153.439908,,New South Wales
-28.364197,153.201248,,New South Wales
-28.708828,153.448898,2022.0,New South Wales
-28.653294,153.361079,,New South Wales
-28.820577,153.237891,,New South Wales
-28.444445,153.194534,2017.0,New South Wales
-29.391854,153.229768,2009.0,New South Wales
-28.385495,153.333068,2020.0,New South Wales
-29.62284,153.3159,2014.0,New South Wales
-29.358349,153.239721,2009.0,New South Wales
-28.45044,153.1394,2015.0,New South Wales
-29.4324,153.266048,2009.0,New South Wales
-28.3255,153.459893,2009.0,New South Wales
-28.55552,153.416142,1994.0,New South Wales
-29.43989,153.3431,2013.0,New South Wales
-28.442674,153.14229,2009.0,New South Wales
-28.778714,153.592213,1994.0,New South Wales
-28.25745,153.374145,2020.0,New South Wales
-28.54821,153.492434,,New South Wales
-28.959439,152.785436,2021.0,New South Wales
-29.578723,153.334555,2009.0,New South Wales
-28.590266,153.515421,2009.0,New South Wales
-29.35867,153.2409,2014.0,New South Wales
-28.246652,153.477027,,New South Wales
-28.811536,153.476671,,New South Wales
-29.33422,153.2478,2015.0,New South Wales
-28.399834,153.112946,2018.0,New South Wales
-28.446444,153.144562,2018.0,New South Wales
-28.703627,153.581605,,New South Wales
-28.805698,153.302782,,New South Wales
-28.969842,153.408551,2002.0,New South Wales
-29.468377,153.226635,2021.0,New South Wales
-28.80931,153.28829,2020.0,New South Wales
-28.588573,153.516491,1996.0,New South Wales
-28.4227,153.351,2023.0,New South Wales
-28.817714,153.54287,,New South Wales
-28.829044,153.207269,2021.0,New South Wales
-28.349206,153.213621,,New South Wales
-28.303345,153.570612,2020.0,New South Wales
-29.479628,153.360906,2009.0,New South Wales
-29.31861,153.2303,2015.0,New South Wales
